"","custid","SUBSCRIBE","Disc","Title","LastOrder","Pcode","DA_Income","DA_Under20","DA_Over60","DA_Single","NumDeliv","NumMeals","MealsPerDeliv","Healthy","Veggie","Meaty","Special","TotPurch","Weeks3Meals","Sample"
"1194",1333606,"N","NA","Ms",2018-02-15,"B2T 2W",94.4,272,128,44,26,52,2,25,0,18,9,587.612796373665,NA,"Validation"
"1195",1772230,NA,"NA","Ms",2017-12-28,"J2W 0H",34,70,144,42,13,13,1,8,0,1,4,155.00587216951,NA,"Holdout"
"1196",1621055,"Y","Senior","Mrs",2018-02-18,"G5T 2B",63.8,223,161,63,40,120,3,30,8,14,68,1383.44141408801,1,"Estimation"
"1197",2114341,NA,"Senior","Mr",2018-01-23,"E7B 3X",70.3,271,192,69,16,16,1,5,0,1,10,218.052887767553,NA,"Holdout"
"1198",1250066,"Y","NA","Dr",2018-01-26,"V0L 3S",61.2,238,171,30,39,78,2,7,1,21,49,1014.19606563449,1,"Estimation"
"1199",2488073,"N","NA","Ms",2018-01-18,"B1B 1J",37.2,300,133,22,14,28,2,8,5,10,5,349.025278039277,NA,"Estimation"
"1200",2058233,"N","NA","Mr",2017-11-02,"H0H 2B",57.2,194,124,62,8,16,2,11,0,2,3,171.5729380548,NA,"Estimation"
"1201",1516562,"N","Student","NA",2017-11-20,"B0V 2H9",38.9,192,170,41,14,14,1,3,5,1,5,150.75924679637,NA,"Validation"
"1202",3082873,"N","NA","Mr",2017-12-04,"J6R 3P0",108.5,259,243,49,20,20,1,1,0,3,16,279.664223864675,NA,"Validation"
"1203",2735858,NA,"NA","Mr",2018-01-24,"L9N 0L2",32.9,187,219,36,23,46,2,37,7,2,0,609.784230541438,NA,"Holdout"
"1204",1163972,"N","NA","Mr",2018-02-21,"B1K 1E1",27.9,299,156,56,17,34,2,1,12,3,18,385.446899950504,NA,"Validation"
"1205",2665344,NA,"NA","NA",2017-12-15,"L3V 1R5",84,345,120,39,14,28,2,12,2,0,14,348.450233899057,NA,"Holdout"
"1206",1648670,"N","NA","Mrs",2017-11-11,"G0S 1C4",88.1,160,192,48,6,18,3,4,0,4,10,180.77317108959,NA,"Validation"
"1207",3045181,NA,"Senior","Mrs",2018-01-07,"T1L 2L5",66.1,123,117,37,14,14,1,3,0,3,8,163.55172194913,NA,"Holdout"
"1208",1894800,NA,"Senior","NA",2018-02-27,"T1P 0G1",65.9,292,175,51,22,44,2,17,17,0,10,489.662196606398,2,"Holdout"
"1209",2299951,"N","NA","Ms",2018-02-16,"V1R 2A4",84.5,250,163,37,29,87,3,72,5,0,10,1101.4199251458,NA,"Estimation"
"1210",2604962,"N","NA","Mrs",2017-12-29,"B1K 2R",98,250,116,41,15,30,2,9,21,0,0,319.34494709596,NA,"Validation"
"1211",1201779,"N","NA","NA",2018-01-14,"J0M 0C",38.2,132,107,51,13,26,2,11,0,1,14,359.225083097816,NA,"Estimation"
"1212",3146340,NA,"NA","NA",2017-12-17,"J0E 1H",96.1,211,130,48,19,38,2,20,0,0,18,419.797656428069,NA,"Holdout"
"1213",2799155,"N","NA","Mr",2018-02-14,"H7X 3L",73.9,274,140,15,21,63,3,14,8,41,0,697.224892493337,NA,"Estimation"
"1214",2139428,"N","NA","NA",2018-02-15,"M8V 2J",63.2,174,228,35,35,35,1,27,7,1,0,410.089439796284,NA,"Estimation"
"1215",1335112,"N","Student","NA",2017-11-12,"E5M 3X",95.3,223,153,65,10,20,2,0,6,4,10,226.801748014987,NA,"Estimation"
"1216",1680305,"N","NA","NA",2017-12-19,"E4T 0H",88.8,37,138,3,16,32,2,18,1,0,13,425.182546198368,NA,"Estimation"
"1217",2472344,"N","NA","Mrs",2018-02-10,"H3J 1L",95.6,283,114,57,19,19,1,9,0,2,8,211.811054797843,NA,"Estimation"
"1218",3010569,"N","NA","Mrs",2018-01-20,"G6G 0C",64.2,102,205,12,18,36,2,2,4,21,9,394.213069908321,NA,"Validation"
"1219",3127926,NA,"NA","NA",2017-12-02,"E2A 1T",85.5,88,156,36,14,42,3,20,0,6,16,514.425100140274,NA,"Holdout"
"1220",2761260,"N","NA","NA",2018-01-23,"E5T 3G",75.9,291,122,29,31,93,3,19,4,0,70,981.508217057213,NA,"Estimation"
"1221",3172084,NA,"Senior","NA",2017-12-15,"K9V 2C1",59.7,251,162,7,23,23,1,7,5,9,2,282.362467491999,NA,"Holdout"
"1222",2407978,"N","NA","NA",2017-11-21,"B1G 3Z9",105.1,160,112,31,16,16,1,0,4,3,9,214.044719934464,NA,"Estimation"
"1223",3242724,"N","Senior","Dr",2017-11-09,"T4L 0G4",73.2,170,130,52,12,24,2,6,0,6,12,287.90454313159,NA,"Estimation"
"1224",2770349,"N","NA","Mr",2018-01-01,"E4H 0Z5",68.9,262,132,43,29,87,3,13,28,46,0,877.909384779632,NA,"Estimation"
"1225",3243905,NA,"NA","Mrs",2018-02-21,"G6G 1L2",80.6,276,116,29,32,32,1,9,1,1,21,323.767380297184,NA,"Holdout"
"1226",1216604,"N","NA","NA",2017-12-03,"E1J 2Y1",77.8,196,124,30,14,28,2,19,3,1,5,301.199650608003,NA,"Estimation"
"1227",2129085,NA,"NA","NA",2018-02-19,"R9A 2T9",55.9,153,201,23,39,78,2,35,6,21,16,900.635569218546,3,"Holdout"
"1228",2572689,"N","NA","NA",2018-01-24,"K2S 1Z3",68.9,172,151,48,29,29,1,0,1,6,22,391.810386115685,NA,"Estimation"
"1229",1753604,"N","Senior","NA",2018-02-08,"T4V 0R3",122.1,230,83,11,42,84,2,12,9,61,2,1018.42311729491,NA,"Validation"
"1230",2197296,"N","NA","NA",2017-12-26,"R5G 2J",68.5,186,119,49,26,78,3,11,7,13,47,908.525794465095,NA,"Estimation"
"1231",2689947,"N","Senior","NA",2017-12-26,"J0X 2W",64.1,130,164,18,25,75,3,2,8,1,64,843.275956017897,NA,"Estimation"
"1232",1947553,"N","Senior","Ms",2018-01-20,"E8A 3R",84.7,135,169,44,15,45,3,10,0,7,28,502.72913698107,NA,"Estimation"
"1233",3198518,"N","NA","Mrs",2018-01-17,"K7G 0Y",78,198,94,52,20,40,2,19,2,19,0,532.636992484331,NA,"Validation"
"1234",1181061,NA,"NA","Mr",2018-01-21,"G6L 3T",59.2,199,150,38,26,52,2,0,8,0,44,645.146484166384,NA,"Holdout"
"1235",3130269,"N","NA","NA",2017-11-16,"B2E 1P",48.3,164,121,44,14,14,1,6,2,0,6,156.593381050974,NA,"Validation"
"1236",3004809,"N","Student","Ms",2017-12-11,"R1A 1W",87,187,133,6,24,48,2,0,15,1,32,656.19068017602,NA,"Validation"
"1237",3246676,NA,"NA","Mrs",2018-02-19,"G5V 1H",72.4,213,114,21,23,46,2,2,43,1,0,471.380859714001,NA,"Holdout"
"1238",2771414,"N","NA","NA",2018-02-27,"J8N 2W",79.6,235,180,8,10,10,1,6,1,0,3,106.397293750197,NA,"Validation"
"1239",2157176,"N","Senior","Mr",2017-12-30,"M4W 2R",64.2,317,119,53,27,81,3,17,5,12,47,826.241844763979,NA,"Estimation"
"1240",2308910,NA,"NA","NA",2017-12-29,"J5R 0V",37,378,131,31,13,13,1,2,1,5,5,164.437713140622,NA,"Holdout"
"1241",2293910,NA,"NA","Mr",2018-01-30,"N3Y 0L3",71.4,236,155,19,26,26,1,1,6,0,19,312.477544274181,NA,"Holdout"
"1242",1992097,NA,"NA","NA",2018-02-02,"L7B 0K9",117.8,137,281,51,12,36,3,0,29,7,0,393.855497047305,NA,"Holdout"
"1243",1664412,NA,"NA","Mr",2017-11-16,"E3E 3C8",40.8,250,144,45,15,30,2,12,8,1,9,324.14406683296,NA,"Holdout"
"1244",1213571,NA,"NA","NA",2018-02-22,"M1B 2Y6",50.3,118,95,32,26,52,2,7,14,23,8,553.003587961197,NA,"Holdout"
"1245",2164664,"N","NA","NA",2017-12-11,"L7J 1W0",43.3,304,180,38,17,51,3,29,0,22,0,524.243049893528,NA,"Validation"
"1246",1559167,"Y","NA","NA",2018-02-10,"B2G 2Z3",62.7,140,193,62,45,90,2,65,7,0,18,931.984518896788,5,"Estimation"
"1247",2922735,"N","Senior","Mr",2018-01-13,"T4X 2L5",97.6,221,197,24,22,66,3,19,8,1,38,822.456124328077,NA,"Estimation"
"1248",1524426,"N","NA","NA",2018-02-12,"L9S 0V2",66.9,335,118,52,20,40,2,14,0,3,23,520.065611898899,NA,"Validation"
"1249",2022738,"N","Senior","NA",2017-11-06,"E8P 0P8",64.9,249,123,57,8,8,1,1,0,2,5,109.570746317506,NA,"Estimation"
"1250",2007688,"N","Senior","Mr",2018-02-11,"E7P 3V",NA,201,NA,NA,16,48,3,0,14,8,26,543.300317823887,NA,"Estimation"
"1251",1849932,"N","NA","Dr",2018-02-19,"E4X 3R",71.3,244,97,34,22,44,2,0,2,11,31,591.001313507557,NA,"Estimation"
"1252",2592503,"N","NA","Mr",2018-01-07,"E8P 2J",90.7,315,168,38,11,22,2,13,0,9,0,272.026186410338,NA,"Validation"
"1253",2265001,"N","Senior","Mr",2018-01-23,"T7Z 0L",115.2,139,158,51,20,20,1,0,4,3,13,237.517975643277,NA,"Estimation"
"1254",1529935,"N","NA","NA",2017-12-17,"J5A 1G",96.3,243,121,49,16,48,3,31,15,0,2,599.86772274971,NA,"Estimation"
"1255",2844512,NA,"NA","NA",2018-02-02,"E5P 2J",52.6,293,220,38,32,64,2,12,3,7,42,835.391440272331,NA,"Holdout"
"1256",1553704,"N","NA","Ms",2018-01-15,"J8N 0S",59.9,162,134,34,14,28,2,8,11,6,3,328.795522011817,NA,"Estimation"
"1257",1328773,NA,"Student","Mr",2017-11-18,"E5M 0C",82.1,236,110,22,14,28,2,19,0,5,4,320.011946424842,NA,"Holdout"
"1258",3024731,NA,"NA","NA",2018-01-14,"J1A 3L",69.8,194,101,9,24,48,2,4,0,15,29,668.663987874985,NA,"Holdout"
"1259",1850142,NA,"NA","Mr",2018-02-26,"E7B 0V",75.5,207,106,39,21,42,2,19,0,0,23,514.068941105157,NA,"Holdout"
"1260",2144569,"N","NA","NA",2017-12-11,"E5A 0R",43.8,277,162,38,20,40,2,37,1,0,2,535.680507570505,NA,"Estimation"
"1261",2183892,"Y","Senior","NA",2018-02-25,"N4X 2K1",61.5,189,103,42,46,25,0.543478260869565,20,0,5,0,252.317774388939,1,"Validation"
"1262",1497555,"N","NA","Ms",2018-02-16,"G0C 3L6",51.5,189,229,58,25,25,1,9,0,5,11,301.986584300175,NA,"Validation"
"1263",3251609,"Y","NA","Mrs",2018-02-24,"J3T 1W6",51.4,172,166,31,36,72,2,61,3,1,7,770.501285657287,0,"Estimation"
"1264",2581237,"N","NA","Mr",2018-01-15,"J5W 0S1",55.6,140,201,13,10,10,1,7,1,0,2,109.947013705969,NA,"Validation"
"1265",1474312,"N","Student","Mrs",2017-11-17,"G0T 0J4",61.7,47,211,65,16,32,2,22,0,10,0,343.450117707253,NA,"Estimation"
"1266",1206219,"Y","NA","NA",2018-01-07,"A0E 1Y1",69.9,149,104,54,14,42,3,0,4,4,34,446.786589358002,2,"Validation"
"1267",3147794,"N","NA","Mr",2017-12-05,"J5A 2L3",82.7,318,127,67,13,26,2,10,0,16,0,260.504724729806,NA,"Estimation"
"1268",1526241,NA,"Senior","Mrs",2018-02-19,"J0M 3W4",NA,195,NA,NA,30,30,1,27,0,0,3,335.669401008636,NA,"Holdout"
"1269",1341950,NA,"NA","Ms",2018-02-07,"V9G 0S7",52.9,110,137,50,23,23,1,1,4,4,14,268.290827453136,NA,"Holdout"
"1270",1145447,NA,"NA","NA",2018-02-01,"G0R 0K",102.3,159,179,64,41,82,2,61,3,0,18,1002.84762193263,4,"Holdout"
"1271",2738742,"N","NA","NA",2018-03-01,"J8H 1H",89.9,102,200,70,27,27,1,1,9,1,16,361.33124515973,NA,"Estimation"
"1272",1328491,"N","NA","NA",2018-01-16,"E8B 3A",83.9,94,175,69,36,72,2,12,0,15,45,1000.3721268028,NA,"Estimation"
"1273",1509374,"N","NA","NA",2017-12-26,"G0R 1H",104,265,154,14,20,20,1,8,3,2,7,201.190068349242,NA,"Validation"
"1274",3052829,NA,"NA","Mrs",2018-02-02,"E5B 1H",50.4,179,146,12,23,46,2,13,2,11,20,474.455382008106,NA,"Holdout"
"1275",1793892,"N","NA","Mr",2017-11-23,"T1G 3A",111,247,103,0,18,54,3,7,8,0,39,588.991255994886,NA,"Estimation"
"1276",2691137,NA,"NA","Mr",2018-02-06,"L6A 3A",94.5,156,144,8,32,64,2,45,11,8,0,744.014878511429,NA,"Holdout"
"1277",1129881,NA,"NA","Mr",2018-02-09,"E6L 2W",76.1,99,321,31,16,32,2,0,8,10,14,365.910352528095,3,"Holdout"
"1278",2787290,"N","Senior","NA",2017-12-31,"H7B 0V",82.5,158,306,72,23,46,2,7,1,0,38,477.853586029261,NA,"Validation"
"1279",1133805,"Y","NA","Dr",2018-01-27,"E5J 0E",71.2,144,171,69,32,64,2,17,26,20,1,652.939230561256,3,"Estimation"
"1280",1230391,"N","Senior","Mrs",2017-11-10,"L7J 0W",67.8,134,255,36,14,28,2,19,0,9,0,376.596339806914,NA,"Validation"
"1281",1326860,NA,"NA","Ms",2018-02-01,"J2N 1S7",38.5,198,169,28,15,15,1,6,0,0,9,164.154950659722,NA,"Holdout"
"1282",2505144,"N","NA","Mr",2017-11-25,"N3Y 3P6",84.9,269,171,52,15,30,2,0,4,7,19,399.094801358879,NA,"Validation"
"1283",1497176,"Y","NA","Mr",2018-02-07,"S9X 1X3",NA,203,NA,NA,23,69,3,0,18,31,20,826.909215275198,1,"Estimation"
"1284",1936181,"N","NA","NA",2018-01-17,"T1G 1Z9",111.8,58,173,10,36,72,2,48,7,17,0,871.311498194933,NA,"Estimation"
"1285",2687140,"Y","NA","Mr",2018-02-20,"H7X 3H8",73.4,332,166,2,49,98,2,92,1,0,5,1277.31733954325,1,"Validation"
"1286",1995381,"N","Senior","NA",2018-01-23,"J4V 0C8",67.8,282,159,26,21,21,1,0,1,9,11,275.58324790746,NA,"Estimation"
"1287",2657660,"Y","NA","NA",2018-02-13,"T9M 1G6",73.6,368,94,21,27,54,2,31,1,16,6,548.439584579319,1,"Estimation"
"1288",1810985,"N","Student","Mr",2018-01-26,"A1Y 2E4",92.9,183,164,21,26,52,2,2,8,23,19,581.147148258984,NA,"Validation"
"1289",1709535,NA,"NA","Mrs",2018-01-02,"V4V 3E8",99.5,344,105,34,29,87,3,13,5,10,59,882.783437294886,NA,"Holdout"
"1290",2886473,"N","NA","NA",2018-02-25,"H8R 2L",78.2,216,126,22,12,24,2,1,6,4,13,318.500864759088,NA,"Validation"
"1291",2698501,"N","Senior","Mr",2018-01-22,"T4X 1T",92.3,173,126,4,19,38,2,25,10,1,2,444.435082998127,NA,"Validation"
"1292",2999145,"Y","Senior","Mrs",2017-11-26,"K1E 2Y",69.5,141,195,40,8,16,2,6,1,0,9,202.169989526272,1,"Estimation"
"1293",1580459,"N","Senior","NA",2018-03-01,"G4W 0G",80,97,249,2,12,12,1,6,1,4,1,167.780321136117,NA,"Validation"
"1294",2656149,"Y","NA","Mrs",2018-02-16,"L4P 1W",93.7,272,185,61,15,30,2,7,0,22,1,311.879773009568,3,"Estimation"
"1295",3092109,"N","NA","Mr",2018-01-18,"J5A 0H",142.8,290,132,17,23,23,1,0,15,8,0,249.75339762494,NA,"Estimation"
"1296",3192986,NA,"NA","Mr",2018-01-07,"L9T 2J",68.9,280,138,54,23,69,3,12,17,33,7,961.401526222005,NA,"Holdout"
"1297",2343392,"N","NA","NA",2018-02-27,"J4V 2J",56.6,249,194,37,9,18,2,7,1,0,10,216.771104816347,NA,"Estimation"
"1298",1717580,NA,"NA","NA",2018-02-25,"H9P 3P",78.9,220,138,17,31,62,2,0,4,6,52,687.984085317701,NA,"Holdout"
"1299",3324740,"N","Student","NA",2017-12-22,"R4K 0G",61.9,218,132,14,15,30,2,28,0,0,2,308.464317843318,NA,"Estimation"
"1300",1885624,"N","NA","NA",2018-02-15,"T1G 0E",82.7,339,105,45,27,54,2,2,4,14,34,544.050222549587,NA,"Estimation"
"1301",1342586,NA,"NA","NA",2018-01-23,"E8T 3S3",76.8,168,96,64,15,45,3,22,8,15,0,552.130843978375,NA,"Holdout"
"1302",1571595,"N","NA","NA",2018-01-07,"J6N 0T0",96.3,152,182,74,26,52,2,16,4,28,4,648.142598934472,NA,"Estimation"
"1303",2544224,"N","NA","Mrs",2018-02-10,"A2H 0A1",50.8,228,150,31,15,15,1,4,2,2,7,204.000925691798,NA,"Estimation"
"1304",1340559,"N","NA","Mrs",2018-02-15,"G3Z 3W6",45.9,158,152,31,17,17,1,3,1,4,9,194.771800551564,NA,"Estimation"
"1305",2298471,NA,"NA","NA",2017-11-25,"H7M 3P8",101.4,110,143,46,16,48,3,3,3,4,38,525.134662181139,NA,"Holdout"
"1306",3251675,"Y","NA","NA",2018-02-21,"E6J 1G9",74.5,137,184,45,13,39,3,1,0,16,22,501.785130254924,5,"Validation"
"1307",1809291,"N","NA","Ms",2017-10-29,"P8N 0L7",51.6,235,191,29,9,18,2,5,3,8,2,241.992453698069,NA,"Estimation"
"1308",2327406,"N","Senior","Mr",2018-02-19,"N7G 3K3",48.5,333,103,58,16,16,1,2,0,3,11,197.180396646261,NA,"Validation"
"1309",1232124,"N","NA","Dr",2017-12-09,"J8A 0T8",59,309,143,32,19,19,1,5,0,2,12,264.422811005265,NA,"Estimation"
"1310",1988399,NA,"NA","NA",2018-02-13,"K7G 1Y",81.8,122,121,47,15,30,2,9,0,0,21,404.789082147181,NA,"Holdout"
"1311",2895310,"Y","Senior","Mr",2018-02-11,"G5H 3S",59.5,212,172,7,11,44,4,0,0,4,40,456.059559822083,1,"Estimation"
"1312",1573995,NA,"Senior","Mrs",2018-01-08,"G5B 1H",96.8,342,215,42,25,50,2,18,20,5,7,654.266122635454,NA,"Holdout"
"1313",3151185,"Y","Student","Mr",2018-02-20,"E7L 3L",74.9,298,218,39,17,17,1,3,11,3,0,212.421657007188,5,"Estimation"
"1314",1959636,"N","NA","NA",2017-12-04,"B2T 2W",73.9,266,98,54,14,28,2,6,2,2,18,329.272621445358,NA,"Estimation"
"1315",1919822,NA,"NA","NA",2018-02-19,"J2W 0H",69.7,214,146,68,12,24,2,13,4,5,2,282.779561474919,NA,"Holdout"
"1316",3234518,"Y","NA","Mr",2018-02-10,"G5T 2B",64,285,106,0,43,86,2,1,7,14,64,1200.59364169091,2,"Estimation"
"1317",2212449,NA,"NA","Mrs",2018-02-15,"E7B 3X",66.6,276,201,62,24,24,1,0,1,3,20,315.551639422774,NA,"Holdout"
"1318",1237850,"N","NA","NA",2018-02-27,"V0L 3S",93.1,186,167,29,33,66,2,17,2,0,47,907.067525368184,NA,"Estimation"
"1319",2554003,"N","NA","Ms",2018-01-15,"B1B 1J",43.2,144,126,62,30,60,2,16,2,42,0,754.088890962303,NA,"Validation"
"1320",2990738,"N","NA","NA",2018-02-08,"H0H 2B",91.7,179,225,86,22,44,2,36,4,4,0,527.566097564995,NA,"Estimation"
"1321",2155545,"N","Senior","Mr",2017-12-21,"B0V 2H9",63,99,101,70,17,34,2,22,5,3,4,442.576929818839,NA,"Estimation"
"1322",1320999,"Y","NA","Mr",2018-02-14,"J6R 3P0",84.7,261,195,57,34,34,1,2,6,12,14,405.1433801651,3,"Estimation"
"1323",3276692,"N","NA","Mr",2018-01-04,"L9N 0L2",68.8,192,120,63,13,39,3,4,0,0,35,528.687996240333,NA,"Estimation"
"1324",1358080,NA,"NA","Ms",2018-01-20,"B1K 1E1",43.1,36,249,35,18,54,3,0,3,16,35,726.986308146268,3,"Holdout"
"1325",2949271,"N","NA","Mr",2018-02-16,"L3V 1R5",76.9,123,195,0,12,24,2,3,1,7,13,288.341948792338,NA,"Estimation"
"1326",3154290,NA,"Senior","Mrs",2018-01-07,"G0S 1C4",57.2,227,108,44,16,48,3,6,17,4,21,526.881204217672,3,"Holdout"
"1327",3109787,"Y","Senior","Mrs",2017-12-15,"T1L 2L5",92.5,271,147,4,16,48,3,11,3,6,28,549.612585783005,2,"Estimation"
"1328",2200778,"N","NA","Ms",2018-01-24,"T1P 0G1",53.4,226,182,48,13,39,3,4,6,15,14,410.311974741518,NA,"Estimation"
"1329",2276245,"N","NA","Mr",2018-01-21,"V1R 2A4",34.2,120,164,26,14,42,3,18,0,24,0,528.521216612309,NA,"Estimation"
"1330",1513458,"N","Student","Mrs",2018-02-16,"B1K 2R",52.9,147,196,80,38,76,2,23,2,9,42,909.296464309096,NA,"Estimation"
"1331",2983513,"N","Senior","Dr",2018-02-10,"J0M 0C",58.6,414,115,12,19,19,1,9,3,5,2,253.619650794193,NA,"Validation"
"1332",1319659,"N","Student","Mr",2017-12-17,"J0E 1H",53.5,300,164,52,18,36,2,15,4,16,1,371.681548319757,NA,"Validation"
"1333",3227470,"N","NA","Mr",2017-11-22,"H7X 3L",65.2,222,149,6,19,19,1,10,1,4,4,214.951318763196,NA,"Estimation"
"1334",2460430,NA,"Student","Mr",2018-01-14,"M8V 2J",58.1,192,129,40,13,26,2,15,0,5,6,351.932046912611,NA,"Holdout"
"1335",3197169,"N","NA","Ms",2018-01-19,"E5M 3X",61.8,196,285,38,25,25,1,24,0,0,1,316.486234450713,NA,"Validation"
"1336",2746648,"Y","NA","Ms",2018-01-20,"E4T 0H",76.6,255,115,48,36,72,2,5,21,13,33,731.859393328428,0,"Estimation"
"1337",1974568,NA,"NA","NA",2018-02-25,"H3J 1L",46.7,184,152,23,15,15,1,2,2,8,3,181.63346266374,NA,"Holdout"
"1338",2296532,NA,"NA","Mr",2018-01-07,"G6G 0C",85.2,161,141,43,23,46,2,29,2,14,1,582.900874417275,NA,"Holdout"
"1339",1641655,NA,"NA","Mr",2017-11-27,"E2A 1T",69.9,180,171,81,18,54,3,29,0,8,17,639.189480096102,NA,"Holdout"
"1340",1194500,"N","Senior","Dr",2017-12-23,"E5T 3G",69.2,201,87,3,28,56,2,23,5,9,19,635.582756906748,NA,"Estimation"
"1341",2174562,"Y","NA","Mrs",2018-01-15,"K9V 2C1",29.3,267,185,27,30,90,3,58,8,1,23,960.39227116853,2,"Estimation"
"1342",2482628,"N","NA","Mr",2018-01-29,"B1G 3Z9",NA,46,NA,NA,40,80,2,22,4,47,7,1015.39651930332,NA,"Estimation"
"1343",1496658,"N","NA","Mr",2018-02-17,"T4L 0G4",58.9,336,153,51,24,48,2,43,2,0,3,497.527928888798,NA,"Estimation"
"1344",2928858,"N","NA","NA",2017-11-23,"E4H 0Z5",86.9,212,190,74,19,57,3,0,13,44,0,577.008654031903,NA,"Validation"
"1345",1350189,"N","Student","Mr",2017-12-13,"G6G 1L2",97.8,229,137,46,16,16,1,0,7,2,7,197.52102419734,NA,"Validation"
"1346",1747127,"N","NA","NA",2017-11-16,"E1J 2Y1",94.6,245,118,21,17,51,3,10,2,6,33,663.741266218945,NA,"Validation"
"1347",1465110,"N","Senior","Ms",2018-01-02,"R9A 2T9",47.7,154,216,32,24,48,2,16,6,0,26,613.172118455172,NA,"Validation"
"1348",2966841,"N","NA","NA",2018-01-02,"K2S 1Z3",54.1,121,114,32,21,42,2,18,4,1,19,576.044829949737,NA,"Validation"
"1349",1331893,NA,"NA","NA",2017-12-31,"T4V 0R3",68.2,129,188,65,10,20,2,0,0,11,9,230.226998031139,NA,"Holdout"
"1350",2241037,NA,"NA","Ms",2017-12-26,"R5G 2J",48.8,239,131,45,19,19,1,3,2,0,14,215.691305661574,NA,"Holdout"
"1351",3112143,"N","NA","NA",2017-12-02,"J0X 2W",37.9,244,216,33,22,44,2,38,0,0,6,488.028370223939,NA,"Validation"
"1352",3234415,"N","NA","NA",2017-12-19,"E8A 3R",85.8,115,127,75,21,21,1,6,0,1,14,236.817107738927,NA,"Validation"
"1353",2045736,"N","NA","Mrs",2018-01-23,"K7G 0Y",71.4,193,156,2,16,16,1,9,7,0,0,166.262014776468,NA,"Validation"
"1354",1236886,NA,"NA","NA",2018-01-11,"G6L 3T",82.3,96,116,28,20,20,1,6,0,0,14,214.056178927422,NA,"Holdout"
"1355",1559208,"Y","Student","Ms",2018-03-01,"B2E 1P",45.9,227,94,20,11,22,2,0,15,6,1,243.766015354544,2,"Estimation"
"1356",1533140,NA,"NA","NA",2018-02-13,"R1A 1W",63.2,164,192,85,31,93,3,21,0,4,68,1108.31934646703,NA,"Holdout"
"1357",2533445,"N","Senior","Mrs",2018-02-26,"G5V 1H",46.6,143,199,33,23,46,2,18,8,1,19,482.59630144015,NA,"Estimation"
"1358",2600282,"N","NA","NA",2017-12-21,"J8N 2W",53.4,219,172,67,21,63,3,0,27,0,36,805.307844735682,NA,"Validation"
"1359",2962029,"Y","Senior","Mr",2017-12-17,"M4W 2R",74.6,279,240,42,26,78,3,39,8,18,13,1045.02180156112,3,"Estimation"
"1360",1440270,"N","NA","Mrs",2017-11-21,"J5R 0V",53.7,81,127,39,15,30,2,18,0,11,1,359.53601879999,NA,"Validation"
"1361",1952057,NA,"NA","Mrs",2018-01-26,"N3Y 0L3",50.1,164,153,24,21,42,2,31,3,7,1,586.088726855814,NA,"Holdout"
"1362",2935082,"N","Senior","NA",2017-12-16,"L7B 0K9",43.9,334,82,25,21,21,1,5,5,7,4,222.212473729625,NA,"Estimation"
"1363",1815229,"N","Senior","NA",2018-02-23,"E3E 3C8",41.3,239,108,40,15,30,2,19,0,0,11,337.717075757682,NA,"Validation"
"1364",1280095,NA,"NA","Mrs",2018-01-29,"M1B 2Y6",52.7,383,82,54,28,56,2,1,14,19,22,775.36472851038,NA,"Holdout"
"1365",3156286,NA,"NA","Ms",2018-02-18,"L7J 1W0",104.1,102,149,22,42,84,2,6,15,11,52,1078.87902076542,5,"Holdout"
"1366",3261544,"N","NA","Ms",2018-02-16,"B2G 2Z3",56.9,210,237,27,18,18,1,0,2,1,15,218.538286205381,NA,"Estimation"
"1367",1969045,NA,"Senior","Mrs",2018-02-04,"T4X 2L5",47.7,136,139,65,26,78,3,51,1,12,14,1018.48618053272,NA,"Holdout"
"1368",1498148,"N","NA","Ms",2017-12-08,"L9S 0V2",41.9,283,146,42,14,28,2,12,4,0,12,301.735573410988,NA,"Estimation"
"1369",2002236,"N","Senior","Mr",2018-01-22,"E8P 0P8",67,293,146,50,15,30,2,16,1,1,12,341.143259704113,NA,"Estimation"
"1370",2517485,"N","NA","NA",2017-12-09,"E7P 3V",62.1,232,119,35,12,12,1,7,1,0,4,123.481416486204,NA,"Estimation"
"1371",2325023,NA,"Senior","NA",2018-01-18,"E4X 3R",75,317,161,15,30,30,1,5,3,7,15,409.613301828504,NA,"Holdout"
"1372",1351721,"Y","NA","Ms",2018-02-14,"E8P 2J",64.3,267,226,57,9,18,2,10,1,7,0,186.284525290132,2,"Estimation"
"1373",1896752,"N","NA","Mrs",2017-12-06,"T7Z 0L",87.4,99,168,29,11,22,2,2,0,4,16,296.806204903871,NA,"Validation"
"1374",2225509,"N","NA","Mr",2017-12-20,"J5A 1G",84.4,181,235,17,21,21,1,14,0,4,3,233.495538957417,NA,"Validation"
"1375",1672882,NA,"Student","NA",2018-02-12,"E5P 2J",91.1,271,88,56,15,30,2,8,2,0,20,343.111973013729,NA,"Holdout"
"1376",2556814,NA,"Senior","Mr",2018-01-12,"J8N 0S",74.9,38,157,5,10,10,1,2,1,0,7,106.7029745318,NA,"Holdout"
"1377",1538315,NA,"NA","Ms",2018-01-11,"E5M 0C",92.3,222,151,51,24,48,2,0,13,4,31,631.295293003321,NA,"Holdout"
"1378",2400118,"N","NA","Mrs",2018-02-11,"J1A 3L",68.5,169,245,38,11,11,1,2,0,4,5,113.383108332753,NA,"Validation"
"1379",1704604,"N","NA","NA",2017-12-03,"E7B 0V",88.7,170,193,51,21,42,2,0,3,3,36,446.989481158555,NA,"Estimation"
